Date,N1,N2,N3,N4,N5,E1,E2,Winner,Gain,estGagnant
2019-09-04,6,39,11,10,40,8,11,0,79149373,False
2019-09-04,22,32,29,38,25,3,2,0,79149373,False
2019-09-04,41,24,15,8,23,9,7,0,79149373,False
2019-09-04,2,27,29,19,5,11,7,0,79149373,False
2019-09-04,18,21,29,38,41,1,11,1,79149373,True
2019-09-07,7,29,32,36,41,6,7,0,81747157,True
2019-09-07,16,22,19,33,14,11,6,0,81747157,False
2019-09-07,47,31,39,28,48,2,3,0,81747157,False
2019-09-07,40,5,15,43,10,1,6,0,81747157,False
2019-09-07,26,10,31,6,1,10,6,0,81747157,False
2019-09-08,35,23,10,18,48,6,5,0,70120308,False
2019-09-08,1,11,45,47,29,1,2,0,70120308,False
2019-09-08,32,4,2,34,43,6,9,0,70120308,False
2019-09-08,29,5,34,37,10,5,11,0,70120308,False
2019-09-08,2,14,35,41,42,10,11,0,70120308,True
2019-09-13,47,13,14,11,34,5,11,0,164055006,False
2019-09-13,31,47,17,36,41,9,11,0,164055006,False
2019-09-13,1,12,27,42,47,6,7,0,164055006,True
2019-09-13,26,16,37,35,7,2,3,0,164055006,False
2019-09-13,9,45,13,40,38,7,3,0,164055006,False
2019-09-17,28,24,27,41,29,11,4,0,175143429,False
2019-09-17,22,45,43,44,37,1,12,0,175143429,True
2019-09-17,40,49,9,24,8,3,11,0,175143429,False
2019-09-17,32,33,25,24,30,7,9,0,175143429,False
2019-09-17,45,36,37,6,26,5,1,0,175143429,False
2019-09-20,20,41,9,25,7,8,9,0,189603734,False
2019-09-20,5,30,2,10,6,8,1,0,189603734,False
2019-09-20,12,40,37,17,22,1,4,0,189603734,False
2019-09-20,8,21,25,38,50,4,8,0,189603734,True
2019-09-20,26,47,46,24,48,4,7,0,189603734,False
2019-09-24,43,36,5,40,33,11,1,0,190000000,False
2019-09-24,2,33,42,47,48,1,2,0,190000000,True
2019-09-24,19,42,28,22,43,7,3,0,190000000,False
2019-09-24,37,40,25,11,44,9,2,0,190000000,False
2019-09-24,18,43,48,2,36,9,5,0,190000000,False
2019-09-27,31,11,29,16,32,11,7,0,190000000,False
2019-09-27,16,30,4,1,9,7,8,0,190000000,False
2019-09-27,39,18,28,4,35,1,7,0,190000000,False
2019-09-27,24,37,41,43,46,2,8,0,190000000,True
2019-09-27,38,36,15,10,42,7,8,0,190000000,False
2019-10-05,1,4,27,45,48,1,7,0,17000000,True
2019-10-05,37,17,25,27,36,9,3,0,17000000,False
2019-10-05,34,12,4,18,49,7,10,0,17000000,False
2019-10-05,12,45,18,44,21,4,7,0,17000000,False
2019-10-05,22,25,40,20,6,6,7,0,17000000,False
2019-10-09,3,22,25,30,49,3,6,0,149857027,True
2019-10-09,10,45,34,43,4,9,10,0,149857027,False
2019-10-09,22,38,29,41,5,9,2,0,149857027,False
2019-10-09,41,31,38,17,32,4,7,0,149857027,False
2019-10-09,43,40,8,6,38,6,2,0,149857027,False
2019-10-12,35,40,3,10,27,4,5,0,25800035,False
2019-10-12,39,4,15,41,3,5,6,0,25800035,False
2019-10-12,40,30,8,38,9,4,11,0,25800035,False
2019-10-12,21,36,5,19,25,8,4,0,25800035,False
2019-10-12,2,10,19,21,47,2,8,0,25800035,True
2019-10-15,7,40,35,3,38,9,1,0,26357631,False
2019-10-15,40,33,38,16,48,2,5,0,26357631,False
2019-10-15,6,29,11,23,1,10,6,0,26357631,False
2019-10-15,42,43,10,15,46,1,8,0,26357631,False
2019-10-15,3,28,31,32,34,4,5,0,26357631,True
2019-10-18,8,18,22,41,42,11,12,0,38860931,True
2019-10-18,3,30,12,35,9,10,4,0,38860931,False
2019-10-18,47,1,14,42,13,1,8,0,38860931,False
2019-10-18,36,41,27,25,7,5,7,0,38860931,False
2019-10-18,22,5,12,31,28,10,4,0,38860931,False
2019-10-22,2,5,32,33,47,7,8,0,48515733,True
2019-10-22,45,27,25,22,24,5,7,0,48515733,False
2019-10-22,35,23,33,21,25,3,4,0,48515733,False
2019-10-22,16,8,24,11,34,9,11,0,48515733,False
2019-10-22,18,24,1,31,26,5,11,0,48515733,False
2019-10-25,48,16,41,25,33,1,4,0,61669532,False
2019-10-25,26,19,11,31,6,4,10,0,61669532,False
2019-10-25,19,2,36,47,45,5,2,0,61669532,False
2019-10-25,30,37,33,20,21,4,9,0,61669532,False
2019-10-25,34,37,39,40,50,4,10,0,61669532,True
2019-10-29,2,11,47,8,48,11,8,0,72065538,False
2019-10-29,16,18,28,42,49,5,10,0,72065538,True
2019-10-29,36,23,2,44,29,7,6,0,72065538,False
2019-10-29,40,37,16,47,24,10,1,0,72065538,False
2019-10-29,8,42,47,28,35,11,2,0,72065538,False
2019-11-01,44,12,25,36,1,7,8,0,38040648,False
2019-11-01,34,42,17,32,21,11,5,0,38040648,False
2019-11-01,2,38,31,1,21,8,9,0,38040648,False
2019-11-01,6,11,29,17,13,11,5,0,38040648,False
2019-11-01,1,19,31,39,48,1,6,0,38040648,True
2019-11-06,17,23,7,20,29,3,4,0,138716863,False
2019-11-06,14,9,2,48,4,1,11,0,138716863,False
2019-11-06,36,20,19,21,47,7,10,0,138716863,False
2019-11-06,25,27,39,42,46,11,12,1,138716863,True
2019-11-06,15,21,5,20,43,7,2,0,138716863,False
2019-11-10,2,14,19,42,45,5,6,0,17000000,True
2019-11-10,26,45,23,47,44,1,9,0,17000000,False
2019-11-10,26,27,44,36,1,1,5,0,17000000,False
2019-11-10,39,29,43,48,23,4,9,0,17000000,False
2019-11-10,16,1,15,17,29,9,11,0,17000000,False
2019-11-15,39,34,13,19,23,1,9,0,114675404,False
2019-11-15,3,13,20,32,34,4,11,0,114675404,True
2019-11-15,41,9,19,6,42,2,3,0,114675404,False
2019-11-15,11,25,10,47,35,4,3,0,114675404,False
2019-11-15,35,26,16,47,40,2,6,0,114675404,False
2019-11-19,43,25,35,38,41,1,10,0,122766852,False
2019-11-19,34,16,20,35,42,11,10,0,122766852,False
2019-11-19,38,18,7,36,43,8,3,0,122766852,False
2019-11-19,39,32,40,2,14,6,2,0,122766852,False
2019-11-19,8,10,15,30,42,4,6,1,122766852,True
2019-11-22,48,41,22,47,29,11,8,0,17000000,False
2019-11-22,43,27,22,21,28,2,5,0,17000000,False
2019-11-22,3,21,32,34,48,3,11,0,17000000,True
2019-11-22,25,10,21,40,30,6,8,0,17000000,False
2019-11-22,47,2,28,23,3,8,9,0,17000000,False
2019-11-26,2,3,15,19,34,5,8,0,25884845,True
2019-11-26,38,8,47,27,6,8,4,0,25884845,False
2019-11-26,10,34,17,49,13,10,8,0,25884845,False
2019-11-26,46,15,33,34,40,6,11,0,25884845,False
2019-11-26,37,25,42,26,11,1,11,0,25884845,False
2019-11-29,28,13,33,44,12,7,3,0,38399547,False
2019-11-29,40,22,42,5,45,7,6,0,38399547,False
2019-11-29,28,10,27,43,35,4,8,0,38399547,False
2019-11-29,3,7,12,42,50,6,8,0,38399547,True
2019-11-29,9,13,5,25,49,9,4,0,38399547,False
2019-12-02,35,3,18,49,46,1,5,0,151629098,False
2019-12-02,6,34,36,41,50,1,5,0,151629098,True
2019-12-02,6,10,7,42,12,2,1,0,151629098,False
2019-12-02,4,30,24,43,23,4,8,0,151629098,False
2019-12-02,3,4,13,14,46,1,8,0,151629098,False
2019-12-03,47,4,41,24,32,8,3,0,74349024,False
2019-12-03,16,41,26,3,19,6,9,0,74349024,False
2019-12-03,45,40,39,11,8,6,4,0,74349024,False
2019-12-03,5,7,13,19,31,2,9,0,74349024,True
2019-12-03,38,8,42,48,17,7,6,0,74349024,False
2019-12-04,13,11,15,36,37,4,3,0,17000000,False
2019-12-04,15,36,23,17,20,8,3,0,17000000,False
2019-12-04,17,3,28,26,44,3,7,0,17000000,False
2019-12-04,1,28,35,36,46,6,9,0,17000000,True
2019-12-04,5,2,47,40,43,8,4,0,17000000,False
2019-12-07,29,26,41,37,6,10,5,0,90471737,False
2019-12-07,2,31,39,45,47,4,8,0,90471737,True
2019-12-07,48,44,1,15,35,8,6,0,90471737,False
2019-12-07,24,38,34,12,49,9,1,0,90471737,False
2019-12-07,36,37,31,45,9,3,10,0,90471737,False
2019-12-11,4,24,19,15,18,7,6,0,104800336,False
2019-12-11,1,21,23,25,39,2,4,0,104800336,True
2019-12-11,30,42,9,8,21,5,1,0,104800336,False
2019-12-11,24,41,6,25,14,6,1,0,104800336,False
2019-12-11,16,29,46,35,45,8,3,0,104800336,False
2019-12-13,5,40,39,49,9,5,10,0,39409788,False
2019-12-13,12,10,40,23,18,6,1,0,39409788,False
2019-12-13,46,44,3,40,13,3,9,0,39409788,False
2019-12-13,27,47,45,6,39,2,5,0,39409788,False
2019-12-13,9,16,18,23,32,2,10,0,39409788,True
2019-12-17,1,7,12,25,49,6,9,1,48949099,True
2019-12-17,17,13,9,15,46,11,1,0,48949099,False
2019-12-17,21,42,13,35,48,9,11,0,48949099,False
2019-12-17,17,18,31,38,1,8,4,0,48949099,False
2019-12-17,14,5,12,45,1,11,5,0,48949099,False
2019-12-20,48,35,32,39,24,2,8,0,17000000,False
2019-12-20,45,9,24,43,28,6,1,0,17000000,False
2019-12-20,8,24,30,32,34,3,4,0,17000000,True
2019-12-20,40,1,28,49,17,8,11,0,17000000,False
2019-12-20,34,7,21,2,12,5,7,0,17000000,False
2019-12-24,29,14,7,8,10,3,10,0,27481033,False
2019-12-24,6,38,20,22,33,8,5,0,27481033,False
2019-12-24,21,23,4,42,40,11,5,0,27481033,False
2019-12-24,26,18,40,2,49,11,4,0,27481033,False
2019-12-24,3,11,13,14,47,3,6,0,27481033,True
2019-12-27,35,48,34,8,29,5,8,0,38682870,False
2019-12-27,1,7,22,26,35,5,10,0,38682870,True
2019-12-27,45,6,48,5,36,9,5,0,38682870,False
2019-12-27,26,32,15,40,36,6,5,0,38682870,False
2019-12-27,35,45,17,16,24,5,8,0,38682870,False
2019-12-31,26,31,33,41,48,2,4,0,52720345,True
2019-12-31,16,33,19,10,15,9,10,0,52720345,False
2019-12-31,43,17,31,1,15,10,9,0,52720345,False
2019-12-31,6,29,7,47,11,9,5,0,52720345,False
2019-12-31,44,9,46,34,2,11,10,0,52720345,False
2020-01-05,2,35,43,28,41,9,3,0,41201741,False
2020-01-05,19,22,45,4,13,5,9,0,41201741,False
2020-01-05,15,8,26,21,34,7,3,0,41201741,False
2020-01-05,47,20,19,45,38,2,6,0,41201741,True
2020-01-05,47,21,23,44,43,8,7,0,41201741,False
2020-01-09,36,8,4,31,49,5,9,0,157170843,False
2020-01-09,24,23,34,13,5,3,2,0,157170843,False
2020-01-09,5,48,17,34,30,6,10,0,157170843,False
2020-01-09,4,8,10,33,46,8,11,1,157170843,True
2020-01-09,3,28,33,31,18,8,3,0,157170843,False
2020-01-12,14,20,29,47,49,4,12,0,178983729,True
2020-01-12,40,11,2,24,12,3,11,0,178983729,False
2020-01-12,19,31,41,46,11,7,10,0,178983729,False
2020-01-12,35,3,15,26,44,7,6,0,178983729,False
2020-01-12,37,30,8,25,31,3,2,0,178983729,False
2020-01-14,21,40,36,9,8,1,4,0,91228644,False
2020-01-14,17,13,16,48,18,9,8,0,91228644,False
2020-01-14,32,47,22,41,1,7,11,0,91228644,False
2020-01-14,21,25,29,39,44,8,9,0,91228644,True
2020-01-14,39,34,37,36,15,7,4,0,91228644,False
2020-01-17,49,39,34,28,38,3,11,0,100779289,False
2020-01-17,40,27,38,46,25,7,1,0,100779289,False
2020-01-17,8,19,20,29,44,3,8,1,100779289,True
2020-01-17,7,42,47,13,11,4,3,0,100779289,False
2020-01-17,41,33,25,26,14,11,1,0,100779289,False
2020-01-21,11,32,10,27,28,4,9,0,17000000,False
2020-01-21,7,6,33,20,22,2,8,0,17000000,False
2020-01-21,7,40,24,15,33,1,5,0,17000000,False
2020-01-21,10,11,24,36,46,3,5,0,17000000,True
2020-01-21,24,4,6,7,25,2,3,0,17000000,False
2020-01-24,42,1,33,34,2,2,10,0,28601720,False
2020-01-24,3,1,2,17,47,3,11,0,28601720,False
2020-01-24,3,46,20,34,23,7,4,0,28601720,False
2020-01-24,14,42,32,49,47,10,1,0,28601720,False
2020-01-24,3,4,6,9,24,5,8,1,28601720,True
2020-01-28,15,11,29,44,5,7,4,0,17000000,False
2020-01-28,39,33,1,7,42,6,7,0,17000000,False
2020-01-28,29,15,43,30,25,7,9,0,17000000,False
2020-01-28,5,44,21,46,47,5,9,0,17000000,False
2020-01-28,1,19,27,31,38,4,5,0,17000000,True
2020-01-31,32,27,10,42,37,2,9,0,28934315,False
2020-01-31,7,36,16,30,12,9,5,0,28934315,False
2020-01-31,12,29,11,49,48,11,4,0,28934315,False
2020-01-31,4,40,24,43,42,6,10,0,28934315,False
2020-01-31,13,18,20,23,30,2,4,0,28934315,True
2020-02-06,45,5,33,35,25,11,3,0,17000000,False
2020-02-06,31,38,5,33,6,6,2,0,17000000,False
2020-02-06,31,22,13,10,48,11,3,0,17000000,False
2020-02-06,10,12,22,26,49,7,11,0,17000000,True
2020-02-06,35,41,47,8,4,11,5,0,17000000,False
2020-02-10,45,49,44,10,31,4,6,0,30627859,False
2020-02-10,6,12,15,40,45,3,9,1,30627859,True
2020-02-10,41,48,10,32,2,7,8,0,30627859,False
2020-02-10,14,22,37,38,9,1,8,0,30627859,False
2020-02-10,43,17,6,18,33,2,4,0,30627859,False
2020-02-14,20,23,37,5,15,11,6,0,17000000,False
2020-02-14,24,9,15,44,16,11,1,0,17000000,False
2020-02-14,15,21,26,9,17,7,9,0,17000000,False
2020-02-14,41,36,13,11,6,9,3,0,17000000,False
2020-02-14,5,20,35,41,49,6,10,0,17000000,True
2020-02-18,37,5,13,33,36,11,7,0,27039366,False
2020-02-18,42,32,28,37,13,9,1,0,27039366,False
2020-02-18,11,32,34,38,47,2,10,0,27039366,True
2020-02-18,18,15,1,20,14,10,4,0,27039366,False
2020-02-18,20,32,15,39,22,8,7,0,27039366,False
2020-02-21,7,23,30,32,45,5,9,0,41085850,True
2020-02-21,22,3,12,1,32,3,11,0,41085850,False
2020-02-21,26,42,2,43,46,3,1,0,41085850,False
2020-02-21,4,6,14,48,8,5,2,0,41085850,False
2020-02-21,7,31,2,20,23,4,10,0,41085850,False
2020-02-25,1,4,18,27,42,4,6,0,51940006,True
2020-02-25,45,39,26,48,5,6,5,0,51940006,False
2020-02-25,4,11,8,7,19,2,11,0,51940006,False
2020-02-25,26,46,10,41,43,6,1,0,51940006,False
2020-02-25,9,38,11,17,7,9,3,0,51940006,False
2020-02-28,48,31,47,9,17,5,8,0,67084644,False
2020-02-28,10,16,47,14,23,11,7,0,67084644,False
2020-02-28,22,48,15,30,13,2,9,0,67084644,False
2020-02-28,33,34,7,14,40,11,4,0,67084644,False
2020-02-28,8,11,20,22,23,3,4,1,67084644,True
2020-03-01,49,8,27,10,21,4,5,0,64992459,False
2020-03-01,5,15,20,36,47,8,12,0,64992459,True
2020-03-01,30,45,13,2,22,3,11,0,64992459,False
2020-03-01,6,36,38,49,43,3,6,0,64992459,False
2020-03-01,44,37,5,41,25,6,7,0,64992459,False
2020-03-03,4,14,27,44,45,1,10,0,17000000,True
2020-03-03,5,33,30,26,15,8,1,0,17000000,False
2020-03-03,3,26,16,20,33,5,10,0,17000000,False
2020-03-03,6,15,44,41,28,3,5,0,17000000,False
2020-03-03,35,20,39,8,47,6,1,0,17000000,False
2020-03-04,36,45,15,25,33,7,10,0,39141320,False
2020-03-04,39,2,47,22,36,9,5,0,39141320,False
2020-03-04,16,19,34,46,50,2,6,0,39141320,True
2020-03-04,4,13,28,32,11,11,8,0,39141320,False
2020-03-04,2,39,4,43,33,1,11,0,39141320,False
2020-03-07,48,36,30,46,35,6,1,0,130000000,False
2020-03-07,4,37,30,34,38,4,8,0,130000000,False
2020-03-07,25,12,24,7,30,9,6,0,130000000,False
2020-03-07,38,4,45,27,37,9,6,0,130000000,False
2020-03-07,4,16,27,37,39,3,6,0,130000000,True
2020-03-11,28,34,14,19,41,10,8,0,26511570,False
2020-03-11,22,3,10,48,1,6,5,0,26511570,False
2020-03-11,5,7,18,20,30,6,7,0,26511570,True
2020-03-11,34,6,5,47,4,6,1,0,26511570,False
2020-03-11,20,45,40,21,27,10,3,0,26511570,False
2020-03-13,3,11,21,27,36,9,10,0,55850379,True
2020-03-13,41,25,42,11,33,9,3,0,55850379,False
2020-03-13,39,17,9,34,19,5,4,0,55850379,False
2020-03-13,47,46,48,28,16,11,6,0,55850379,False
2020-03-13,27,44,7,49,14,1,8,0,55850379,False
2020-03-17,36,38,32,28,14,7,2,0,63600033,False
2020-03-17,5,7,8,16,20,2,12,1,63600033,True
2020-03-17,18,16,28,36,21,3,4,0,63600033,False
2020-03-17,9,4,28,49,3,3,5,0,63600033,False
2020-03-17,30,40,43,44,4,9,6,0,63600033,False
2020-03-20,40,9,20,34,3,6,12,1,17000000,True
2020-03-20,28,39,13,26,34,9,3,0,17000000,False
2020-03-20,43,33,21,38,11,7,4,0,17000000,False
2020-03-20,31,47,25,1,35,3,4,0,17000000,False
2020-03-20,8,5,4,48,11,7,9,0,17000000,False
2020-03-24,6,15,44,47,45,2,5,0,17000000,False
2020-03-24,14,27,20,6,39,6,5,0,17000000,False
2020-03-24,2,36,9,18,5,8,7,0,17000000,False
2020-03-24,13,16,4,29,28,11,2,0,17000000,False
2020-03-24,7,12,26,30,33,10,11,0,17000000,True
2020-03-27,26,39,8,25,43,5,6,0,24704307,False
2020-03-27,11,14,27,41,46,2,3,0,24704307,True
2020-03-27,43,3,7,32,6,8,6,0,24704307,False
2020-03-27,20,44,49,43,16,7,10,0,24704307,False
2020-03-27,5,43,29,32,35,7,11,0,24704307,False
2020-03-31,6,1,23,31,47,9,1,0,30777246,False
2020-03-31,26,3,7,28,18,1,5,0,30777246,False
2020-03-31,22,1,24,46,3,6,2,0,30777246,False
2020-03-31,29,7,33,30,44,10,4,0,30777246,False
2020-03-31,12,17,24,30,36,1,9,0,30777246,True
2020-04-02,21,12,9,25,40,2,9,0,40857417,False
2020-04-02,21,23,33,35,47,6,7,0,40857417,True
2020-04-02,30,2,47,7,8,5,4,0,40857417,False
2020-04-02,47,21,2,34,1,4,7,0,40857417,False
2020-04-02,44,32,43,41,49,9,7,0,40857417,False
2020-04-08,13,38,44,17,47,8,6,0,49112673,False
2020-04-08,20,29,21,48,16,4,7,0,49112673,False
2020-04-08,42,2,5,1,15,8,5,0,49112673,True
2020-04-08,19,20,3,9,46,1,6,0,49112673,False
2020-04-08,30,44,45,13,11,6,11,0,49112673,False
2020-04-09,6,22,29,40,43,4,7,0,17000000,True
2020-04-09,16,1,25,10,12,10,3,0,17000000,False
2020-04-09,31,41,3,40,26,1,10,0,17000000,False
2020-04-09,35,22,6,4,9,7,11,0,17000000,False
2020-04-09,22,2,23,27,33,8,7,0,17000000,False
2020-04-12,14,20,27,34,38,1,11,0,200000000,True
2020-04-12,39,11,13,47,23,7,6,0,200000000,False
2020-04-12,45,28,14,27,31,9,4,0,200000000,False
2020-04-12,19,26,3,36,31,10,8,0,200000000,False
2020-04-12,48,29,25,22,17,11,10,0,200000000,False
2020-04-14,31,20,49,12,41,1,4,0,59184725,False
2020-04-14,47,1,23,25,45,3,7,0,59184725,False
2020-04-14,6,29,34,35,40,4,11,0,59184725,True
2020-04-14,18,46,21,43,12,7,10,0,59184725,False
2020-04-14,49,1,36,29,38,4,6,0,59184725,False
2020-04-17,9,12,27,31,44,10,8,0,67188313,False
2020-04-17,1,47,43,31,3,5,10,0,67188313,False
2020-04-17,30,2,5,13,22,8,3,0,67188313,False
2020-04-17,39,33,26,3,31,11,4,0,67188313,False
2020-04-17,16,28,32,37,45,1,11,1,67188313,True
2020-04-21,27,23,39,25,45,6,3,0,17000000,False
2020-04-21,19,9,28,26,4,5,1,0,17000000,False
2020-04-21,36,26,16,30,8,1,10,0,17000000,False
2020-04-21,10,11,14,23,28,6,8,0,17000000,True
2020-04-21,21,18,27,48,7,10,11,0,17000000,False
2020-04-24,1,5,19,21,28,4,7,0,25497940,True
2020-04-24,16,38,8,33,36,11,4,0,25497940,False
2020-04-24,31,41,34,17,6,10,9,0,25497940,False
2020-04-24,38,12,8,23,5,8,2,0,25497940,False
2020-04-24,32,44,9,29,43,7,10,0,25497940,False
2020-04-28,15,23,26,28,32,1,5,0,32299012,True
2020-04-28,31,36,15,26,2,7,8,0,32299012,False
2020-04-28,39,48,3,40,2,2,8,0,32299012,False
2020-04-28,49,24,3,47,27,6,9,0,32299012,False
2020-04-28,24,49,18,39,17,7,5,0,32299012,False
2020-05-05,22,36,24,13,48,8,11,0,48838406,False
2020-05-05,29,28,25,14,36,5,9,0,48838406,False
2020-05-05,15,30,13,24,28,7,11,0,48838406,False
2020-05-05,45,34,26,49,41,6,5,0,48838406,False
2020-05-05,2,10,22,27,41,2,3,0,48838406,True
2020-05-06,40,22,17,8,4,6,9,0,29131137,False
2020-05-06,40,49,42,41,43,1,5,0,29131137,False
2020-05-06,5,11,17,24,37,3,6,0,29131137,True
2020-05-06,18,17,7,10,26,8,7,0,29131137,False
2020-05-06,32,9,39,19,15,6,7,0,29131137,False
2020-05-15,28,34,46,41,11,2,11,0,72969058,False
2020-05-15,45,26,37,36,48,6,5,0,72969058,False
2020-05-15,13,33,2,43,24,6,1,0,72969058,False
2020-05-15,11,23,32,34,39,1,6,1,72969058,True
2020-05-15,19,4,10,5,48,7,6,0,72969058,False
2020-05-19,17,33,7,5,18,8,7,0,17000000,False
2020-05-19,45,28,18,19,49,3,1,0,17000000,False
2020-05-19,19,29,3,48,8,2,4,0,17000000,False
2020-05-19,18,31,34,6,29,2,3,0,17000000,False
2020-05-19,5,25,32,37,43,6,7,0,17000000,True
2020-05-22,48,32,30,37,45,10,6,0,28245446,False
2020-05-22,45,27,8,35,37,8,11,0,28245446,False
2020-05-22,47,7,18,1,28,3,11,0,28245446,False
2020-05-22,31,14,41,18,35,7,5,0,28245446,False
2020-05-22,3,18,22,27,32,2,7,0,28245446,True
2020-05-26,22,17,24,31,6,3,5,0,37143480,False
2020-05-26,14,24,43,48,34,2,5,0,37143480,False
2020-05-26,46,43,18,9,2,8,4,0,37143480,False
2020-05-26,32,18,36,49,42,6,8,0,37143480,False
2020-05-26,4,9,14,21,27,4,6,2,37143480,True
2020-05-29,11,40,35,23,3,1,5,0,17000000,False
2020-05-29,5,41,13,3,32,5,3,0,17000000,False
2020-05-29,35,9,45,42,11,10,6,0,17000000,False
2020-05-29,4,8,11,19,46,4,8,1,17000000,True
2020-05-29,27,4,40,41,47,11,2,0,17000000,False
2020-06-03,41,20,28,26,10,9,11,0,30399605,False
2020-06-03,3,20,48,17,40,5,7,0,30399605,False
2020-06-03,13,16,35,30,38,8,11,0,30399605,False
2020-06-03,15,38,43,45,46,1,11,0,30399605,True
2020-06-03,41,26,29,36,10,7,9,0,30399605,False
2020-06-10,20,38,30,37,22,2,7,0,17000000,False
2020-06-10,15,2,37,9,43,2,10,0,17000000,False
2020-06-10,15,37,12,11,19,4,11,0,17000000,False
2020-06-10,4,21,36,41,47,9,11,0,17000000,True
2020-06-10,39,15,1,28,29,4,3,0,17000000,False
2020-06-11,20,9,3,10,40,6,11,0,39829739,False
2020-06-11,24,49,5,46,31,11,4,0,39829739,False
2020-06-11,7,12,37,40,50,1,2,0,39829739,True
2020-06-11,4,47,12,16,28,8,2,0,39829739,False
2020-06-11,44,38,9,46,41,7,11,0,39829739,False
2020-06-16,4,9,11,17,39,2,10,0,17000000,True
2020-06-16,49,8,41,23,47,3,10,0,17000000,False
2020-06-16,30,19,33,37,7,8,1,0,17000000,False
2020-06-16,49,3,34,18,41,8,7,0,17000000,False
2020-06-16,19,4,33,20,6,8,7,0,17000000,False
2020-06-19,43,10,31,9,36,3,7,0,29065639,False
2020-06-19,35,32,47,25,49,10,4,0,29065639,False
2020-06-19,45,41,8,4,22,4,11,0,29065639,False
2020-06-19,5,14,19,24,43,3,11,0,29065639,True
2020-06-19,42,40,16,2,24,2,11,0,29065639,False
2020-06-23,43,28,25,35,9,2,10,0,38429546,False
2020-06-23,24,36,16,12,29,1,8,0,38429546,False
2020-06-23,29,12,41,10,26,7,3,0,38429546,False
2020-06-23,19,46,49,12,2,8,1,0,38429546,True
2020-06-23,34,17,5,49,9,10,9,0,38429546,False
2020-06-26,40,15,44,31,10,3,6,0,51471751,False
2020-06-26,6,23,27,33,13,8,7,0,51471751,False
2020-06-26,43,24,32,11,23,5,9,0,51471751,False
2020-06-26,26,28,27,18,14,5,1,0,51471751,False
2020-06-26,1,10,12,21,26,5,11,0,51471751,True
2020-06-30,8,19,42,24,38,7,4,0,62297693,False
2020-06-30,33,17,13,31,2,7,10,0,62297693,False
2020-06-30,35,20,41,38,9,11,6,0,62297693,False
2020-06-30,42,35,30,13,38,11,5,0,62297693,False
2020-06-30,1,6,11,28,42,2,10,0,62297693,True
2020-07-01,32,39,41,31,37,10,5,0,75337663,False
2020-07-01,8,18,27,21,40,11,8,0,75337663,False
2020-07-01,43,39,4,31,5,11,2,0,75337663,False
2020-07-01,32,1,24,45,43,2,4,0,75337663,False
2020-07-01,5,8,12,37,43,6,11,0,75337663,True
2020-07-02,7,36,4,13,15,10,2,0,130000000,False
2020-07-02,40,34,37,1,2,5,11,0,130000000,False
2020-07-02,6,9,2,20,40,10,7,0,130000000,False
2020-07-02,9,12,5,41,46,4,2,0,130000000,False
2020-07-02,9,15,17,25,40,3,9,1,130000000,True
2020-07-04,4,5,14,33,48,7,12,0,45796215,True
2020-07-04,16,29,11,14,9,9,1,0,45796215,False
2020-07-04,45,12,41,1,47,10,5,0,45796215,False
2020-07-04,44,31,6,43,38,7,4,0,45796215,False
2020-07-04,14,13,25,9,34,2,10,0,45796215,False
2020-07-07,15,22,9,40,11,9,3,0,144542315,False
2020-07-07,12,16,23,33,41,8,10,1,144542315,True
2020-07-07,33,1,8,36,24,6,4,0,144542315,False
2020-07-07,18,32,12,27,29,4,8,0,144542315,False
2020-07-07,20,5,6,26,34,7,9,0,144542315,False
2020-07-08,5,20,21,36,41,6,11,0,64058391,True
2020-07-08,7,47,20,10,49,4,9,0,64058391,False
2020-07-08,43,46,21,42,2,2,4,0,64058391,False
2020-07-08,19,23,42,6,44,7,8,0,64058391,False
2020-07-08,4,2,30,26,6,1,10,0,64058391,False
2020-07-14,17,22,32,5,6,6,1,0,26440749,False
2020-07-14,27,6,35,9,14,5,9,0,26440749,False
2020-07-14,11,22,30,37,47,9,10,0,26440749,True
2020-07-14,14,49,8,32,2,9,5,0,26440749,False
2020-07-14,7,35,11,16,18,6,10,0,26440749,False
2020-07-17,27,24,37,32,23,6,10,0,39348808,False
2020-07-17,47,19,10,33,26,4,9,0,39348808,False
2020-07-17,7,15,27,41,43,7,9,0,39348808,True
2020-07-17,14,49,19,17,28,4,8,0,39348808,False
2020-07-17,1,31,15,36,45,6,9,0,39348808,False
2020-07-21,6,29,42,15,24,1,3,0,49564587,False
2020-07-21,17,21,39,20,1,4,9,0,49564587,False
2020-07-21,25,19,47,42,18,8,9,0,49564587,False
2020-07-21,31,26,9,14,42,4,10,0,49564587,False
2020-07-21,14,15,24,29,42,2,4,1,49564587,True
2020-07-24,39,27,25,32,47,9,2,0,17000000,False
2020-07-24,39,30,32,31,36,8,1,0,17000000,False
2020-07-24,11,7,5,16,44,10,6,0,17000000,False
2020-07-24,8,4,17,13,46,7,6,0,17000000,False
2020-07-24,8,9,27,28,50,4,12,0,17000000,True
2020-07-28,41,38,36,40,27,6,8,0,26261754,False
2020-07-28,9,13,15,17,34,2,7,0,26261754,True
2020-07-28,15,42,18,35,3,8,9,0,26261754,False
2020-07-28,7,29,23,45,9,8,2,0,26261754,False
2020-07-28,38,29,24,9,1,11,9,0,26261754,False
2020-07-31,25,5,9,39,47,10,7,0,38953665,False
